deaths,injured,missing,houses_destroyed,houses_damaged,directly_affected,indirectly_affected,relocated,evacuated,losses_in_dollar,losses_local_currency,education_centers,hospitals,damages_in_crops_ha,lost_cattle,damages_in_roads_mts,serial,level0,level1,level2,approved,latitude,longitude,uuid,name0,name1,name2,event,location,date
0,116,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2001-00022,9,920,,0,0,0,4fea33d6-e3bf-4aa5-acb1-155c4fa82bd0,QUETZALTENANGO,COATEPEQUE,,Epidemia,todo el municipio,1/7/2001
0,51,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2001-00023,9,921,,0,0,0,88e79804-b234-49f9-90d6-6e909c2d8217,QUETZALTENANGO,GENOVA,,Epidemia,Costa Cuca,1/7/2001
0,23,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2001-00024,9,919,,0,0,0,49d281bf-f4af-4d7b-bbd9-7e9d4cc5c69f,QUETZALTENANGO,EL PALMAR,,Epidemia,Todo el municipio de El Palmar.,1/7/2001
0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2001-00025,9,917,,0,0,0,9208a338-eb1c-4bc7-97d0-6ed3fd0b1231,QUETZALTENANGO,COLOMBA,,Epidemia,Costa Cuca,1/7/2001
0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2001-00026,9,922,,0,0,0,8b844709-8d26-467d-9019-48438f153c74,QUETZALTENANGO,FLORES COSTA CUCA,,Epidemia,todo el municipio,1/7/2001
0,0,0,385,1271,1656,46371,0,2060,0,0,3,0,0.0,0,0.0,2012-00046,12,1204,,0,0,0,be35b9cc-e66d-4af3-ab91-7b282a187b3f,SAN MARCOS,COMITANCILLO,,Sismo,,7/11/2012
0,0,0,17,357,374,49363,0,1257,0,0,1,0,0.0,0,0.0,2012-00047,12,1206,,0,0,0,7bf8f992-6e27-4bad-96c2-41a3844c2eff,SAN MARCOS,CONCEPCION TUTUAPA,,Sismo,,7/11/2012
1,0,0,497,414,911,18979,0,1817,0,0,0,0,0.0,0,0.0,2012-00048,12,1220,,0,0,0,c5c1cedd-3b1a-4d16-acef-01e9376cd352,SAN MARCOS,EL QUETZAL,,Sismo,,7/11/2012
0,0,0,12,39,51,35507,0,59,0,0,11,0,0.0,0,0.0,2012-00049,12,1213,,0,0,0,9cbd3cab-379c-4cd4-9a4c-76a91f0d0756,SAN MARCOS,EL TUMBADOR,,Sismo,,7/11/2012
0,5,0,251,574,825,8613,0,2146,0,0,10,0,0.0,0,0.0,2012-00050,12,1227,,0,0,0,cc13319b-71dd-481b-b860-49f1dacb860d,SAN MARCOS,ESQUIPULAS PALO GORDO,,Sismo,,7/11/2012
